Sample	Chromosome	Start.bp	End.bp	NUM.SNPs	Seg.CN
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	57334141	69560087	453	0.0958162546157837
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	69569069	74405787	345	0.506163835525513
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	74481076	75935145	108	0.147110998630524
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	75939489	81249174	367	-0.407051086425781
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	81282268	81961712	42	0.161125838756561
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	82029563	106541962	1617	-0.40487152338028
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	106542037	106604585	3	0.875502824783325
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	106619473	107721361	112	0.182719588279724
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	107742149	124084945	1151	-0.384781777858734
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	124130871	139093669	1144	0.153839647769928
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	139096833	146950327	527	0.306146383285522
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	147020257	148465186	113	0.469349384307861
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	148469929	159265315	1039	-0.389034569263458
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	159300372	159567442	36	-1.59021103382111
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	159591626	166268630	719	-0.553905248641968
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	166284752	166288440	2	-1.58728796243668
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	6	166299886	170747902	539	-0.524133503437042
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	145340	2951601	188	0.131242394447327
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	2952285	2952285	1	-1.9531934261322
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	2962983	3797950	104	-0.453632801771164
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	3799863	3886659	18	0.10815817117691
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	3892061	9782547	482	-0.395677357912064
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	9843658	12098942	178	-0.164366900920868
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	12127839	12252750	19	0.49639904499054
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	12267503	15450023	215	-0.157211482524872
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	15454162	41476743	2628	-0.395871460437775
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	41477256	42137011	76	-0.0707750618457794
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	42143472	44450755	217	-0.389291882514954
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	44451076	44453469	3	-1.19938349723816
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	44476224	50386119	587	-0.392769157886505
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	50391555	65668047	706	0.150965452194214
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	65684159	71381024	563	-0.00661158561706543
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	71384950	97807076	1470	0.421002507209778
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	97820039	109872970	767	0.0252460241317749
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	109916381	110088582	12	-0.86347046494484
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	110088966	126901791	866	0.0452430844306946
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	126912730	140062030	1175	0.394838333129883
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	140102533	141722145	135	-0.530059397220612
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	141726580	141726987	2	-1.48895359039307
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	141732907	157541531	1376	-0.460712254047394
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	157561135	157623546	2	-1.54105722904205
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	7	157638633	158819393	90	-0.408955186605453
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	189547	3757955	492	-0.43621701002121
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	3774468	3778673	3	-1.69957983493805
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	3778770	3898299	32	-0.538382768630981
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	3909229	17093618	1585	0.146763682365417
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	17102367	30246163	1673	-0.498210906982422
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	30266581	30268306	2	-1.7055612206459
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	30303091	32936727	268	-0.551050901412964
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	32972104	37001389	279	0.179947018623352
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	37001574	38955048	164	0.554106712341309
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	39008108	53172705	673	0.123581051826477
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	53173083	53179654	2	-1.09534204006195
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	53203743	61655447	714	-0.181715816259384
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	61684421	74067775	896	0.308263778686523
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	74072133	81111833	431	0.659448623657227
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	81128294	85150457	209	0.890761375427246
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	85158935	90803628	287	0.363009691238403
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	90862983	94042212	171	0.728846073150635
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	94123476	96375554	195	0.40332818031311
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	96385317	97056857	86	0.688547134399414
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	97061077	126093648	2195	0.514097452163696
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	126110397	132039547	696	0.589037775993347
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	132056557	133176174	106	-0.0994190573692322
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	133191476	135811733	417	-0.887012243270874
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	135811755	138471229	279	-0.434846639633179
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	138471681	138525494	6	-0.991113126277924
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	138525642	143185035	608	-0.453376263380051
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	143186269	143189033	5	0.246292352676392
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	8	143192514	146264218	141	-0.433535575866699
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	36431	12830928	1533	0.67999267578125
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	12863008	13763241	72	1.11410522460938
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	13800811	17499597	432	0.590748846530914
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	17522840	17626427	9	-0.503372073173523
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	17626441	17626674	5	-1.35616540908813
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	17645535	21845096	465	-0.397447466850281
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	21850428	22420804	49	-1.78771018981934
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	22474702	22515699	2	-0.295075863599777
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	22516470	23394913	70	-1.74995481967926
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	23395248	23410202	2	-2.70188844203949
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	23410953	25830113	149	-1.78723311424255
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	25867977	25867977	1	-0.522586703300476
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	25889227	25897886	3	-2.58327007293701
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	25931211	25944668	2	-1.04948800802231
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	25945017	26084889	15	-1.84693050384521
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	26087224	26098231	3	-0.705492377281189
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	26099419	27204719	120	-1.70430433750153
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	27205039	27205039	1	-0.245915532112122
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	27207851	27207851	1	-3.19881272315979
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	27207947	27720552	87	-1.89259171485901
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	27723456	27723472	2	-2.93183708190918
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	27731749	28226666	61	-1.78005743026733
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	28280616	28281909	5	-0.602167129516602
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	28313673	28677032	12	-1.90283447504044
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	28695578	28698151	2	-0.89211118221283
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	28700492	28701302	3	-2.54946184158325
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	28701487	28742192	4	-0.998263388872147
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	28742484	29414847	54	-1.80297321081161
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	29452271	29456035	2	-0.142360955476761
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	29470065	29766485	15	-1.85776174068451
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	29776241	29827987	5	-0.997146546840668
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	29877375	29899251	4	-2.27948343753815
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	29918566	30925939	65	-1.66269099712372
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	30978320	31000135	2	-0.352282643318176
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	31053410	32213873	89	-1.79598939418793
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	32224067	37426925	544	-0.371391624212265
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	37429045	37697993	40	-0.82763659954071
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	37721177	69117359	135	0.399142980575562
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	70205553	89146386	1702	-0.388057351112366
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	89149421	89151919	3	1.22445249557495
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	89156787	89591681	96	-0.380034327507019
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	89593907	92961048	380	-0.0737301409244537
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	92985988	92986200	3	0.541977882385254
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	92992761	94686941	128	-0.0612165629863739
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	94692745	97811082	263	0.437528252601624
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	97848661	120462082	2496	-0.0761129260063171
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	120493274	120495836	4	0.76351648569107
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	9	120503317	140207187	1778	-0.0703776776790619
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	101955	31077694	3727	0.273023009300232
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	31078758	47129146	1151	0.132621765136719
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	47143807	50713871	330	0.576453566551208
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	51162308	51229942	9	0.0627930164337158
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	51462803	60080277	715	0.577159881591797
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	60099633	62060652	215	0.960793495178223
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	62061797	62716572	60	0.61394476890564
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	62727576	89727534	2745	-0.0645679235458374
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	89769304	95103736	505	-0.352231979370117
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	95114070	95114181	2	-2.64477252960205
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	95125095	104446828	950	-0.381105691194534
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	104494554	107959993	386	-0.14024156332016
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	108003906	109993234	224	-0.385919362306595
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	109994464	109995706	2	-1.74383062124252
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	110006535	125341210	1906	-0.400795787572861
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	125358396	126260046	118	0.394342958927155
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	126270583	128671775	313	0.763218998908997
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	128695397	133160067	676	-0.395537704229355
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	10	133163771	135284541	186	0.828243851661682
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	196767	12286497	1452	-0.369838654994965
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	12293888	12293899	2	0.541376352310181
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	12297081	16443641	477	-0.359830737113953
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	16523281	17790783	160	0.221161782741547
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	17820501	18313756	67	-0.408929586410522
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	18313846	18381594	9	0.140270233154297
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	18424954	28002765	970	-0.386952370405197
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	28094790	28316936	8	-1.7479259967804
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	28338175	46092919	1849	-0.392323970794678
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	46163453	62967433	940	0.151690542697906
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	62971125	66087745	204	0.321566641330719
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	66088034	81784536	1355	0.153322577476501
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	81803549	82648917	79	0.538563013076782
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	82708051	87670105	409	0.169041156768799
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	87707402	88459390	51	0.540293216705322
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	88460249	118537899	2967	0.180010795593262
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	118677746	121518379	413	-0.415468692779541
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	121536217	123101137	172	0.127843856811523
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	123107126	131539680	1034	-0.436751246452332
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	131557545	131557978	2	-1.69091427326202
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	131586095	133647740	225	-0.474803745746613
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	11	133667622	134449982	118	0.195006549358368
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	36594	10744935	1210	-0.0138980150222778
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	10767604	13472871	299	0.446202993392944
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	13476387	32371323	1765	-0.0170459151268005
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	32386022	33652919	89	0.220546722412109
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	33661170	33665344	2	-1.04419636726379
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	33683806	36255461	49	-0.0782420635223389
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	36604027	40255795	255	-0.775861978530884
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	40261166	40261772	2	-2.98845660686493
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	40271174	41751841	160	-0.776105970144272
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	41793512	42734116	67	-0.243144512176514
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	42758718	43881255	79	-0.801903009414673
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	43917421	120736039	6645	-0.0257496237754822
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	120749489	123847055	209	0.15875232219696
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	123847773	130090717	899	-0.0645583271980286
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	12	130091006	132269467	160	-0.451992154121399
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	18097312	50584167	3349	0.179605007171631
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	50589356	50589398	2	-0.836674988269806
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	50591509	58557518	433	0.20356273651123
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	58607994	78482684	1385	-0.864721417427063
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	78537337	81776082	204	0.214682579040527
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	81797707	81798468	2	-0.68413633108139
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	81811991	93529598	709	0.205935001373291
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	93529659	106296033	1198	-0.120387703180313
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	13	106314248	114063831	785	-0.520159840583801
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	19272965	24282715	516	-0.425240814685822
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	24283213	52694390	1987	0.231162190437317
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	52695157	52993381	35	0.626712322235107
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	53012538	53012683	2	-0.224311113357544
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	53016060	54649266	175	0.628218293190002
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	54654367	61340928	647	0.248632311820984
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	61345107	78134215	1664	0.0584641695022583
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	78142861	79676837	143	0.28118371963501
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	79682157	98553568	1865	-0.0094233751296997
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	98553849	99872626	140	0.244351267814636
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	14	99882159	106318151	362	0.0139506459236145
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	18446422	28393128	570	-0.119590580463409
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	28723577	32219072	389	0.104631185531616
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	32223994	36361598	294	-0.0768646597862244
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	36380031	38239074	213	-0.895467758178711
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	38264134	38981443	68	0.281263530254364
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	38993922	55208647	1289	-0.101099193096161
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	55209311	56962520	255	0.212793707847595
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	57091927	65060001	853	-0.0956900119781494
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	65060936	65064756	3	-0.693692088127136
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	65064814	71543937	618	-0.0947060585021973
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	71607122	76318046	337	0.33591628074646
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	76323264	85569120	901	0.154128670692444
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	85587147	88055984	323	0.276251077651978
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	88075146	91751426	428	0.153444528579712
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	91751528	91751578	2	-0.981119692325592
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	91753155	96442178	412	0.129347860813141
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	96462745	99582504	321	0.628729581832886
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	15	99584345	100210760	62	0.179408609867096
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	16	26671	21441805	2470	0.0147491693496704
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	16	21460844	22297762	27	0.455291748046875
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	16	22316646	75927639	3603	0.0501211881637573
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	16	75930540	75930762	4	-0.771145522594452
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	16	75932683	88684276	2181	0.09833025932312
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	17	6888	22044859	1869	-0.351860225200653
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	17	22069633	71439553	3994	0.21670526266098
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	17	71457552	71461513	5	0.79513680934906
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	17	71471452	74749078	308	0.199156820774078
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	17	74757811	74757985	2	-1.40546101331711
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	17	74774728	78605474	245	0.233044624328613
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	150887	944176	92	-0.107943743467331
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	944465	993086	2	-0.915617197751999
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	999953	3295738	188	-0.079316794872284
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	3296278	6016185	251	-0.600476503372192
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	6026141	8241524	236	0.0985394716262817
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	8261135	13494354	583	0.500551462173462
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	13503963	18518339	212	0.108386695384979
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	18563010	20377855	153	0.731849193572998
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	20379739	44907378	2088	0.463048696517944
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	44949547	53448706	922	-0.430454343557358
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	53476197	57986988	464	0.4322709441185
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	57991184	64882113	502	0.0443916320800781
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	64902064	64903434	5	-2.35914087295532
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	64922370	73439466	835	0.0229685306549072
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	18	73457397	76104900	199	0.199963569641113
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	228776	10738387	614	-0.311230629682541
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	10755240	15562102	249	-0.114846467971802
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	15564927	15565038	2	-1.16416168212891
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	15574227	16915563	122	-0.062061071395874
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	16919813	22601631	312	-0.42650830745697
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	22607370	22671125	2	-1.11804178357124
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	22689073	24297477	103	-0.378273606300354
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	32690406	40415864	812	0.161813199520111
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	40429733	41956030	79	0.561006784439087
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	41956174	49766017	463	0.200098514556885
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	49790371	51161322	69	0.538030862808228
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	51162145	51162274	2	-0.522376418113708
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	51222090	52080146	36	0.596444606781006
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	19	52138402	63785051	839	0.184983611106873
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	20	95685	2793130	385	0.9408460855484
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	20	2803466	8512967	669	0.72729480266571
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	20	8515651	29419108	2109	0.353665351867676
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	20	29427491	32306194	237	0.4659343957901
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	20	32325217	36484421	284	0.281807422637939
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	20	36498050	45265004	982	0.548381924629211
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	20	45321701	62374173	1895	0.0841261148452759
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	21	9941889	35140644	1732	0.0861226916313171
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	21	35163799	35163799	1	-1.39464485645294
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	21	35167106	38744520	437	-0.317053318023682
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	21	38749096	38749309	2	-1.38145875930786
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	21	38752426	41332277	387	-0.297831118106842
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	21	41332614	41332735	2	-1.28513982892036
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	21	41344054	46902240	628	-0.298993825912476
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	14433758	17012376	189	0.517637848854065
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	17270967	18520295	129	-0.0711179971694946
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	18548509	19429478	42	0.447466194629669
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	19432490	19693960	27	-0.143497169017792
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	19746442	20718120	49	0.424079895019531
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	20727771	22185522	140	-0.332744389772415
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	22190188	23795240	167	0.401247262954712
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	23808292	25735992	326	-0.405028969049454
DRAWS_p_Sty11_Mapping250K_Sty_B10_66670	22	25760078	25760158	2	-1.87810266017914
